Titre,lien_wikipedia,annee,url_imdb,url_allocine
Fragile,"https://fr.wikipedia.org/wiki/Fragile_(film,_2021)",2021,https://www.imdb.com/title/t14066140,https://www.allocine.fr/film/fichefilm_gen_cfilm=286635.html
Méandre,https://fr.wikipedia.org/wiki/M%C3%A9andre_(film),2021,https://www.imdb.com/title/tt5752192,https://www.allocine.fr/film/fichefilm_gen_cfilm=279282.html
De son vivant,https://fr.wikipedia.org/wiki/De_son_vivant,2021,https://www.imdb.com/title/t11093266,https://www.allocine.fr/film/fichefilm_gen_cfilm=276768.html
Aline,"https://fr.wikipedia.org/wiki/Aline_(film,_2020)",2021,https://www.imdb.com/title/tt9735462,https://www.allocine.fr/film/fichefilm_gen_cfilm=261294.html
Eiffel,https://fr.wikipedia.org/wiki/Eiffel_(film),2021,https://www.imdb.com/title/t10366514,https://www.allocine.fr/film/fichefilm_gen_cfilm=254015.html
Playlist,https://fr.wikipedia.org/wiki/Playlist_(film),2021,https://www.imdb.com/title/t11002900,https://www.allocine.fr/film/fichefilm_gen_cfilm=275666.html
Albatros,"https://fr.wikipedia.org/wiki/Albatros_(film,_2021)",2021,https://www.imdb.com/title/t11781806,https://www.allocine.fr/film/fichefilm_gen_cfilm=277955.html
La Pièce rapportée,https://fr.wikipedia.org/wiki/La_Pi%C3%A8ce_rapport%C3%A9e,2021,https://www.imdb.com/title/t11006570,https://www.allocine.fr/film/fichefilm_gen_cfilm=270560.html
Vers la bataille,https://fr.wikipedia.org/wiki/Vers_la_bataille,2021,https://www.imdb.com/title/tt9078936,https://www.allocine.fr/film/fichefilm_gen_cfilm=273346.html
Barbaque,https://fr.wikipedia.org/wiki/Barbaque,2021,https://www.imdb.com/title/t12887770,https://www.allocine.fr/film/fichefilm_gen_cfilm=285749.html
De l'or pour les chiens,https://fr.wikipedia.org/wiki/De_l%27or_pour_les_chiens,2021,https://www.imdb.com/title/t11826862,https://www.allocine.fr/film/fichefilm_gen_cfilm=277936.html
Si le vent tombe,https://fr.wikipedia.org/wiki/Si_le_vent_tombe,2021,https://www.imdb.com/title/t11681310,https://www.allocine.fr/film/fichefilm_gen_cfilm=267319.html
Mon légionnaire,https://fr.wikipedia.org/wiki/Mon_l%C3%A9gionnaire_(film),2021,https://www.imdb.com/title/tt9348908,https://www.allocine.fr/film/fichefilm_gen_cfilm=280898.html
La Beauté du monde,"https://fr.wikipedia.org/wiki/La_Beaut%C3%A9_du_monde_(film,_2021)",2021,https://www.imdb.com/title/t15655568,https://www.allocine.fr/film/fichefilm_gen_cfilm=293501.html
Le Discours,https://fr.wikipedia.org/wiki/Le_Discours,2021,https://www.imdb.com/title/t12105554,https://www.allocine.fr/film/fichefilm_gen_cfilm=277534.html
Tout s'est bien passé,https://fr.wikipedia.org/wiki/Tout_s%27est_bien_pass%C3%A9,2021,https://www.imdb.com/title/t12847812,https://www.allocine.fr/film/fichefilm_gen_cfilm=281202.html
Bergman Island,https://fr.wikipedia.org/wiki/Bergman_Island,2021,https://www.imdb.com/title/tt6910282,https://www.allocine.fr/film/fichefilm_gen_cfilm=256330.html
Profession du père,https://fr.wikipedia.org/wiki/Profession_du_p%C3%A8re,2021,https://www.imdb.com/title/t10590506,https://www.allocine.fr/film/fichefilm_gen_cfilm=275138.html
Une femme du monde,https://fr.wikipedia.org/wiki/Une_femme_du_monde,2021,https://www.imdb.com/title/t14429000,https://www.allocine.fr/film/fichefilm_gen_cfilm=286495.html
Messe basse,https://fr.wikipedia.org/wiki/Messe_basse_(film),2021,https://www.imdb.com/title/t11422136,https://www.allocine.fr/film/fichefilm_gen_cfilm=278579.html
France,"https://fr.wikipedia.org/wiki/France_(film,_2021)",2021,https://www.imdb.com/title/tt9714030,https://www.allocine.fr/film/fichefilm_gen_cfilm=271291.html
Petite Maman,"https://fr.wikipedia.org/wiki/Petite_Maman_(film,_2021)",2021,https://www.imdb.com/title/t13204490,https://www.allocine.fr/film/fichefilm_gen_cfilm=286829.html
The Deep House,https://fr.wikipedia.org/wiki/The_Deep_House,2021,https://www.imdb.com/title/t11686490,https://www.allocine.fr/film/fichefilm_gen_cfilm=279736.html
Madame Claude,"https://fr.wikipedia.org/wiki/Madame_Claude_(film,_2021)",2021,https://www.imdb.com/title/t10307724,https://www.allocine.fr/film/fichefilm_gen_cfilm=273915.html
Cigare au miel,https://fr.wikipedia.org/wiki/Cigare_au_miel,2021,https://www.imdb.com/title/t11892046,https://www.allocine.fr/film/fichefilm_gen_cfilm=279488.html
Envole-moi,"https://fr.wikipedia.org/wiki/Envole-moi_(film,_2021)",2021,https://www.imdb.com/title/t11568322,https://www.allocine.fr/film/fichefilm_gen_cfilm=281050.html
Louloute,https://fr.wikipedia.org/wiki/Louloute_(film),2021,https://www.imdb.com/title/t13303648,https://www.allocine.fr/film/fichefilm_gen_cfilm=287251.html
Princesse Dragon,https://fr.wikipedia.org/wiki/Princesse_Dragon,2021,https://www.imdb.com/title/tt7805344,https://www.allocine.fr/film/fichefilm_gen_cfilm=254362.html
Délicieux,https://fr.wikipedia.org/wiki/D%C3%A9licieux,2021,https://www.imdb.com/title/t10738536,https://www.allocine.fr/film/fichefilm_gen_cfilm=26781.html
Haute Couture,"https://fr.wikipedia.org/wiki/Haute_Couture_(film,_2021)",2021,https://www.imdb.com/title/t11610804,https://www.allocine.fr/film/fichefilm_gen_cfilm=278695.html
Tokyo Shaking,https://fr.wikipedia.org/wiki/Tokyo_Shaking,2021,https://www.imdb.com/title/t11450972,https://www.allocine.fr/film/fichefilm_gen_cfilm=280372.html
Présidents,https://fr.wikipedia.org/wiki/Pr%C3%A9sidents,2021,https://www.imdb.com/title/t13558724,https://www.allocine.fr/film/fichefilm_gen_cfilm=286291.html
La Bataille du rail,"https://fr.wikipedia.org/wiki/La_Bataille_du_rail_(film,_2019)",2021,https://www.imdb.com/title/t11832346,https://www.allocine.fr/film/fichefilm_gen_cfilm=287495.html
Kandisha,"https://fr.wikipedia.org/wiki/Kandisha_(film,_2020)",2021,https://www.imdb.com/title/t11058930,https://www.allocine.fr/film/fichefilm_gen_cfilm=275155.html
Kaamelott : Premier Volet,https://fr.wikipedia.org/wiki/Kaamelott_:_Premier_Volet,2021,https://www.imdb.com/title/tt9844322,https://www.allocine.fr/film/fichefilm_gen_cfilm=248191.html
Les Animaux anonymes,https://fr.wikipedia.org/wiki/Les_Animaux_anonymes,2021,https://www.imdb.com/title/t12901944,https://www.allocine.fr/film/fichefilm_gen_cfilm=286662.html
OSS 117 : Alerte rouge en Afrique noire,https://fr.wikipedia.org/wiki/OSS_117_:_Alerte_rouge_en_Afrique_noire,2021,https://www.imdb.com/title/tt7972012,https://www.allocine.fr/film/fichefilm_gen_cfilm=262383.html
Le Tour du monde en quatre-vingts jours,"https://fr.wikipedia.org/wiki/Le_Tour_du_monde_en_quatre-vingts_jours_(film,_2021)",2021,https://www.imdb.com/title/t10341040,https://www.allocine.fr/film/fichefilm_gen_cfilm=274208.html
Villa Caprice,https://fr.wikipedia.org/wiki/Villa_Caprice,2021,https://www.imdb.com/title/t10019108,https://www.allocine.fr/film/fichefilm_gen_cfilm=274710.html
Comment je suis devenu super-héros,https://fr.wikipedia.org/wiki/Comment_je_suis_devenu_super-h%C3%A9ros,2021,https://www.imdb.com/title/t10345590,https://www.allocine.fr/film/fichefilm_gen_cfilm=242126.html
Lui,https://fr.wikipedia.org/wiki/Lui_(film),2021,https://www.imdb.com/title/t13002242,https://www.allocine.fr/film/fichefilm_gen_cfilm=286347.html
Eugénie Grandet,"https://fr.wikipedia.org/wiki/Eug%C3%A9nie_Grandet_(film,_2021)",2021,https://www.imdb.com/title/t10196108,https://www.allocine.fr/film/fichefilm_gen_cfilm=278089.html
La Vengeance au Triple Galop,https://fr.wikipedia.org/wiki/La_Vengeance_au_Triple_Galop,2021,https://www.imdb.com/title/t15440966,https://www.allocine.fr/film/fichefilm_gen_cfilm=292595.html
Passion simple,https://fr.wikipedia.org/wiki/Passion_simple_(film),2021,https://www.imdb.com/title/t10023172,https://www.allocine.fr/film/fichefilm_gen_cfilm=263555.html
Frères d'arme,https://fr.wikipedia.org/wiki/Fr%C3%A8res_d%27arme,2021,https://www.imdb.com/title/tt7523386,https://www.allocine.fr/film/fichefilm_gen_cfilm=255829.html
Tom Medina,https://fr.wikipedia.org/wiki/Tom_Medina,2021,https://www.imdb.com/title/t13845736,https://www.allocine.fr/film/fichefilm_gen_cfilm=280202.html
A Good Man,"https://fr.wikipedia.org/wiki/A_Good_Man_(film,_2020)",2021,https://www.imdb.com/title/t12443756,https://www.allocine.fr/film/fichefilm_gen_cfilm=279610.html
Des hommes,https://fr.wikipedia.org/wiki/Des_hommes_(film),2021,https://www.imdb.com/title/t10307922,https://www.allocine.fr/film/fichefilm_gen_cfilm=272523.html
Amants,"https://fr.wikipedia.org/wiki/Amants_(film,_2020)",2021,https://www.imdb.com/title/tt9800670,https://www.allocine.fr/film/fichefilm_gen_cfilm=260369.html
Les Méchants,https://fr.wikipedia.org/wiki/Les_M%C3%A9chants,2021,https://www.imdb.com/title/t12594018,https://www.allocine.fr/film/fichefilm_gen_cfilm=282008.html
L'Étreinte,"https://fr.wikipedia.org/wiki/L%27%C3%89treinte_(film,_2020)",2021,https://www.imdb.com/title/t10868508,https://www.allocine.fr/film/fichefilm_gen_cfilm=271453.html
Suzanna Andler,https://fr.wikipedia.org/wiki/Suzanna_Andler_(film),2021,https://www.imdb.com/title/t11530778,https://www.allocine.fr/film/fichefilm_gen_cfilm=44282.html
La Panthère des neiges,https://fr.wikipedia.org/wiki/La_Panth%C3%A8re_des_neiges_(film),2021,https://www.imdb.com/title/t11937680,https://www.allocine.fr/film/fichefilm_gen_cfilm=292598.html
La Croisade,https://fr.wikipedia.org/wiki/La_Croisade,2021,https://www.imdb.com/title/t13846352,https://www.allocine.fr/film/fichefilm_gen_cfilm=284466.html
Le Test,"https://fr.wikipedia.org/wiki/Le_Test_(film,_2021)",2021,https://www.imdb.com/title/t14236348,https://www.allocine.fr/film/fichefilm_gen_cfilm=286712.html
En passant pécho,https://fr.wikipedia.org/wiki/En_passant_p%C3%A9cho,2021,https://www.imdb.com/title/t13669344,https://www.allocine.fr/film/fichefilm_gen_cfilm=279045.html
Sentinelle,"https://fr.wikipedia.org/wiki/Sentinelle_(film,_2021)",2021,https://www.imdb.com/title/t11734264,https://www.allocine.fr/film/fichefilm_gen_cfilm=280537.html
"Je te veux, moi non plus","https://fr.wikipedia.org/wiki/Je_te_veux,_moi_non_plus",2021,https://www.imdb.com/title/t14121686,https://www.allocine.fr/film/fichefilm_gen_cfilm=285883.html
Chacun chez soi,https://fr.wikipedia.org/wiki/Chacun_chez_soi_(film),2021,https://www.imdb.com/title/t11013468,https://www.allocine.fr/film/fichefilm_gen_cfilm=275354.html
Seize printemps,https://fr.wikipedia.org/wiki/Seize_printemps,2021,https://www.imdb.com/title/t12444426,https://www.allocine.fr/film/fichefilm_gen_cfilm=283733.html
Un tour chez ma fille,https://fr.wikipedia.org/wiki/Un_tour_chez_ma_fille,2021,https://www.imdb.com/title/tt9665786,https://www.allocine.fr/film/fichefilm_gen_cfilm=273138.html
Opération Portugal,https://fr.wikipedia.org/wiki/Op%C3%A9ration_Portugal,2021,https://www.imdb.com/title/t10945254,https://www.allocine.fr/film/fichefilm_gen_cfilm=276680.html
Le Sens de la famille,https://fr.wikipedia.org/wiki/Le_Sens_de_la_famille,2021,https://www.imdb.com/title/t10366428,https://www.allocine.fr/film/fichefilm_gen_cfilm=277716.html
Sœurs,https://fr.wikipedia.org/wiki/S%C5%93urs_(film),2021,https://www.imdb.com/title/tt8832052,https://www.allocine.fr/film/fichefilm_gen_cfilm=266627.html
La Fine Fleur,https://fr.wikipedia.org/wiki/La_Fine_Fleur,2021,https://www.imdb.com/title/t11190652,https://www.allocine.fr/film/fichefilm_gen_cfilm=277041.html
Mystère à Saint-Tropez,https://fr.wikipedia.org/wiki/Myst%C3%A8re_%C3%A0_Saint-Tropez,2021,https://www.imdb.com/title/t10537660,https://www.allocine.fr/film/fichefilm_gen_cfilm=275190.html
Le Dernier Mercenaire,https://fr.wikipedia.org/wiki/Le_Dernier_Mercenaire,2021,https://www.imdb.com/title/t12808182,https://www.allocine.fr/film/fichefilm_gen_cfilm=285558.html
C'est la vie,"https://fr.wikipedia.org/wiki/C%27est_la_vie_(film,_2020)",2021,https://www.imdb.com/title/tt9162090,https://www.allocine.fr/film/fichefilm_gen_cfilm=268932.html
C'est quoi ce papy ?!,https://fr.wikipedia.org/wiki/C%27est_quoi_ce_papy_%3F!,2021,https://www.imdb.com/title/t12847022,https://www.allocine.fr/film/fichefilm_gen_cfilm=284822.html
Les Fantasmes,https://fr.wikipedia.org/wiki/Les_Fantasmes,2021,https://www.imdb.com/title/t13502758,https://www.allocine.fr/film/fichefilm_gen_cfilm=281742.html
Attention au départ !,https://fr.wikipedia.org/wiki/Attention_au_d%C3%A9part_!,2021,https://www.imdb.com/title/t10392128,https://www.allocine.fr/film/fichefilm_gen_cfilm=272012.html
Un triomphe,https://fr.wikipedia.org/wiki/Un_triomphe,2021,https://www.imdb.com/title/t12444440,https://www.allocine.fr/film/fichefilm_gen_cfilm=277478.html
Les Amours d'Anaïs,https://fr.wikipedia.org/wiki/Les_Amours_d%27Ana%C3%AFs,2021,https://www.imdb.com/title/t13142240,https://www.allocine.fr/film/fichefilm_gen_cfilm=280205.html
Pourris gâtés,https://fr.wikipedia.org/wiki/Pourris_g%C3%A2t%C3%A9s,2021,https://www.imdb.com/title/t13079150,https://www.allocine.fr/film/fichefilm_gen_cfilm=277208.html
Bigger Than Us,https://fr.wikipedia.org/wiki/Bigger_Than_Us_(film),2021,https://www.imdb.com/title/t10150684,https://www.allocine.fr/film/fichefilm_gen_cfilm=274164.html
Guermantes,https://fr.wikipedia.org/wiki/Guermantes_(film),2021,https://www.imdb.com/title/t15242370,https://www.allocine.fr/film/fichefilm_gen_cfilm=292563.html
J'ai aimé vivre là,https://fr.wikipedia.org/wiki/J%27ai_aim%C3%A9_vivre_l%C3%A0,2021,https://www.imdb.com/title/t13394184,https://www.allocine.fr/film/fichefilm_gen_cfilm=285001.html
Tralala,https://fr.wikipedia.org/wiki/Tralala,2021,https://www.imdb.com/title/t12591668,https://www.allocine.fr/film/fichefilm_gen_cfilm=279867.html
Debout les femmes !,https://fr.wikipedia.org/wiki/Debout_les_femmes_!,2021,https://www.imdb.com/title/t15170082,https://www.allocine.fr/film/fichefilm_gen_cfilm=292429.html
L'Homme de la cave,https://fr.wikipedia.org/wiki/L%27Homme_de_la_cave,2021,https://www.imdb.com/title/t13846372,https://www.allocine.fr/film/fichefilm_gen_cfilm=287060.html
Le Loup et le Lion,"https://fr.wikipedia.org/wiki/Le_Loup_et_le_Lion_(film,_2020)",2021,https://www.imdb.com/title/t10945288,https://www.allocine.fr/film/fichefilm_gen_cfilm=274585.html
Le Trésor du Petit Nicolas,https://fr.wikipedia.org/wiki/Le_Tr%C3%A9sor_du_Petit_Nicolas,2021,https://www.imdb.com/title/t15173948,https://www.allocine.fr/film/fichefilm_gen_cfilm=285904.html
Tout nous sourit,https://fr.wikipedia.org/wiki/Tout_nous_sourit,2021,https://www.imdb.com/title/t10143308,https://www.allocine.fr/film/fichefilm_gen_cfilm=272765.html
Les Héroïques,https://fr.wikipedia.org/wiki/Les_H%C3%A9ro%C3%AFques,2021,https://www.imdb.com/title/tt7661518,NA
8 Rue de l'Humanité,https://fr.wikipedia.org/wiki/8_Rue_de_l%27Humanit%C3%A9,2021,https://www.imdb.com/title/t13834006,https://www.allocine.fr/film/fichefilm_gen_cfilm=283590.html
"Delphine et Carole, insoumuses","https://fr.wikipedia.org/wiki/Delphine_et_Carole,_insoumuses",2021,https://www.imdb.com/title/tt9049280,https://www.allocine.fr/film/fichefilm_gen_cfilm=271587.html
Le Kiosque,https://fr.wikipedia.org/wiki/Le_Kiosque,2021,https://www.imdb.com/title/t13105458,NA
Si on chantait,https://fr.wikipedia.org/wiki/Si_on_chantait_(film),2021,https://www.imdb.com/title/t14017122,https://www.allocine.fr/film/fichefilm_gen_cfilm=293966.html
Marcher sur l'eau,https://fr.wikipedia.org/wiki/Marcher_sur_l%27eau,2021,https://www.imdb.com/title/t15001002,https://www.allocine.fr/film/fichefilm_gen_cfilm=276720.html
Les Cobayes,https://fr.wikipedia.org/wiki/Les_Cobayes_(film),2021,https://www.imdb.com/title/t11179020,NA
7 minutes,"https://fr.wikipedia.org/w/index.php?title=7_minutes_(film,_2020)&action=edit&redlink=1",2021,NA,NA
Flashback,"https://fr.wikipedia.org/wiki/Flashback_(film,_2021)",2021,https://www.imdb.com/title/t14371426,https://www.allocine.fr/film/fichefilm_gen_cfilm=288769.html
On est fait pour s'entendre,https://fr.wikipedia.org/wiki/On_est_fait_pour_s%27entendre,2021,https://www.imdb.com/title/t14371818,https://www.allocine.fr/film/fichefilm_gen_cfilm=281941.html
Tromperie,"https://fr.wikipedia.org/wiki/Tromperie_(film,_2021)",2021,https://www.imdb.com/title/t13613056,https://www.allocine.fr/film/fichefilm_gen_cfilm=287685.html
Dune Dreams,https://fr.wikipedia.org/w/index.php?title=Dune_Dreams&action=edit&redlink=1,2021,NA,NA
Les Bodin's en Thaïlande,https://fr.wikipedia.org/wiki/Les_Bodin%27s_en_Tha%C3%AFlande,2021,https://www.imdb.com/title/t15049366,https://www.allocine.fr/film/fichefilm_gen_cfilm=289301.html
Loin de vous j'ai grandi,https://fr.wikipedia.org/wiki/Loin_de_vous_j%27ai_grandi,2021,https://www.imdb.com/title/t12545598,NA
Douce France,"https://fr.wikipedia.org/wiki/Douce_France_(film,_2020)",2021,https://www.imdb.com/title/t12285864,https://www.allocine.fr/film/fichefilm_gen_cfilm=285481.html
Indes galantes,https://fr.wikipedia.org/wiki/Indes_galantes,2021,https://www.imdb.com/title/t13150590,https://www.allocine.fr/film/fichefilm_gen_cfilm=280843.html
Friendzone,https://fr.wikipedia.org/wiki/Friendzone_(film),2021,https://www.imdb.com/title/t14700948,https://www.allocine.fr/film/fichefilm_gen_cfilm=295778.html
Paris Stalingrad,https://fr.wikipedia.org/w/index.php?title=Paris_Stalingrad&action=edit&redlink=1,2021,NA,NA
Petites danseuses,https://fr.wikipedia.org/w/index.php?title=Petites_danseuses&action=edit&redlink=1,2021,NA,NA
Une fois que tu sais,https://fr.wikipedia.org/wiki/Une_fois_que_tu_sais,2021,https://www.imdb.com/title/tt9430820,https://www.allocine.fr/film/fichefilm_gen_cfilm=286287.html
Les Sorcières de l'Orient,https://fr.wikipedia.org/wiki/Les_Sorci%C3%A8res_de_l%27Orient,2021,https://www.imdb.com/title/t13845180,https://www.allocine.fr/film/fichefilm_gen_cfilm=289116.html
Il n'y aura plus de nuit,https://fr.wikipedia.org/wiki/Il_n%27y_aura_plus_de_nuit,2021,https://www.imdb.com/title/t10917134,https://www.allocine.fr/film/fichefilm_gen_cfilm=281744.html
Animal,"https://fr.wikipedia.org/wiki/Animal_(film,_2021)",2021,https://www.imdb.com/title/t11348980,https://www.allocine.fr/film/fichefilm_gen_cfilm=278109.html
Haters,"https://fr.wikipedia.org/wiki/Haters_(film,_2021)",2021,https://www.imdb.com/title/t14500880,https://www.allocine.fr/film/fichefilm_gen_cfilm=298510.html
Les Tuche 4,https://fr.wikipedia.org/wiki/Les_Tuche_4,2021,https://www.imdb.com/title/t12847352,https://www.allocine.fr/film/fichefilm_gen_cfilm=270653.html
Au cœur du bois,https://fr.wikipedia.org/w/index.php?title=Au_c%C5%93ur_du_bois&action=edit&redlink=1,2021,NA,NA
Rose,"https://fr.wikipedia.org/wiki/Rose_(film,_2021)",2021,https://www.imdb.com/title/t13511518,https://www.allocine.fr/film/fichefilm_gen_cfilm=287657.html
Mes très chers enfants,https://fr.wikipedia.org/wiki/Mes_tr%C3%A8s_chers_enfants,2021,https://www.imdb.com/title/t13271264,https://www.allocine.fr/film/fichefilm_gen_cfilm=287252.html
Chère Léa,https://fr.wikipedia.org/wiki/Ch%C3%A8re_L%C3%A9a,2021,https://www.imdb.com/title/t14039392,https://www.allocine.fr/film/fichefilm_gen_cfilm=277728.html
Mystère,"https://fr.wikipedia.org/wiki/Myst%C3%A8re_(film,_2021)",2021,https://www.imdb.com/title/t10945274,https://www.allocine.fr/film/fichefilm_gen_cfilm=276714.html
Mince alors 2 !,https://fr.wikipedia.org/wiki/Mince_alors_2_!,2021,https://www.imdb.com/title/t14017174,https://www.allocine.fr/film/fichefilm_gen_cfilm=270879.html
L'Invitation,https://fr.wikipedia.org/w/index.php?title=L%27Invitation_(t%C3%A9l%C3%A9film)&action=edit&redlink=1,2021,NA,NA
La Malédiction des Dunois,https://fr.wikipedia.org/wiki/La_Mal%C3%A9diction_des_Dunois,2022,https://www.imdb.com/title/t22206894,https://www.allocine.fr/film/fichefilm_gen_cfilm=308386.html
